,0
15692,1
15693,0
15694,0
15695,0
15696,1
15697,0
15698,0
15699,1
15700,1
15701,0
15702,1
15703,1
15704,0
15705,0
15706,1
15707,1
15708,0
15709,1
15710,0
15711,1
15712,0
15713,1
15714,1
15715,0
15716,1
15717,1
15718,1
15719,1
15720,1
15721,0
15722,0
15723,1
15724,0
15725,1
15726,1
15727,1
15728,0
15729,0
15730,0
15731,1
15732,0
15733,0
15734,0
15735,0
15736,1
15737,1
15738,1
15739,0
15740,1
15741,1
15742,0
15743,0
15744,0
15745,0
15746,0
15747,1
15748,0
15749,1
15750,0
15751,0
15752,0
15753,0
15754,1
15755,0
15756,0
15757,1
15758,1
15759,1
15760,0
15761,1
15762,0
15763,1
15764,0
15765,1
15766,1
15767,0
15768,0
15769,1
15770,0
15771,1
15772,1
15773,1
15774,1
15775,0
15776,1
15777,1
15778,0
15779,0
15780,0
15781,0
15782,1
15783,1
15784,1
15785,0
15786,1
15787,1
15788,1
15789,1
15790,0
15791,1
15792,1
15793,1
15794,0
15795,1
15796,1
15797,1
15798,1
15799,1
15800,0
15801,0
15802,1
15803,0
15804,1
15805,0
15806,1
15807,1
15808,0
15809,0
15810,1
15811,0
15812,1
15813,0
15814,0
15815,0
15816,0
15817,0
15818,1
15819,0
15820,0
15821,1
15822,0
15823,0
15824,1
15825,1
15826,0
15827,1
15828,0
15829,1
15830,1
15831,0
15832,1
15833,0
15834,0
15835,0
15836,0
15837,1
15838,1
15839,1
15840,1
15841,1
15842,0
15843,0
15844,0
15845,1
15846,1
15847,1
15848,1
15849,0
15850,1
15851,1
15852,1
15853,0
15854,0
15855,0
15856,1
15857,1
15858,0
15859,1
15860,1
15861,0
15862,0
15863,0
15864,1
15865,0
15866,0
15867,1
15868,0
15869,1
15870,1
15871,1
15872,0
15873,0
15874,0
15875,1
15876,1
15877,0
15878,0
15879,0
15880,1
15881,0
15882,1
15883,0
15884,0
15885,1
15886,1
15887,1
15888,0
15889,0
15890,0
15891,0
15892,1
15893,1
15894,0
15895,0
15896,1
15897,1
15898,1
15899,0
15900,1
15901,0
15902,0
15903,1
15904,1
15905,1
15906,1
15907,1
15908,1
15909,0
15910,0
15911,1
15912,1
15913,1
15914,0
15915,1
15916,0
15917,0
15918,0
15919,1
15920,0
15921,0
15922,1
15923,1
15924,0
15925,1
15926,0
15927,1
15928,1
15929,0
15930,1
15931,1
15932,0
15933,0
15934,0
15935,0
15936,1
15937,1
15938,1
15939,0
15940,1
15941,0
15942,0
15943,0
15944,1
15945,1
15946,0
15947,0
15948,1
15949,0
15950,0
15951,0
15952,1
15953,0
15954,0
15955,1
15956,1
15957,1
15958,0
15959,1
15960,0
15961,0
15962,1
15963,1
15964,1
15965,1
15966,1
15967,0
15968,1
15969,1
15970,0
15971,0
15972,0
15973,1
15974,0
15975,0
15976,1
15977,1
15978,1
15979,1
15980,0
15981,0
15982,1
15983,0
15984,1
15985,0
15986,0
15987,0
15988,0
15989,0
15990,1
15991,1
15992,0
15993,1
15994,0
15995,0
15996,0
15997,1
15998,1
15999,1
16000,1
16001,0
16002,0
16003,0
16004,1
16005,1
16006,0
16007,1
16008,0
16009,0
16010,0
16011,0
16012,0
16013,0
16014,0
16015,0
16016,1
16017,1
16018,0
16019,1
16020,0
16021,0
16022,1
16023,0
16024,1
16025,0
16026,0
16027,0
16028,1
16029,1
16030,1
16031,1
16032,1
16033,0
16034,1
16035,0
16036,1
16037,1
16038,0
16039,0
16040,1
16041,0
16042,0
16043,0
16044,0
16045,1
16046,0
16047,0
16048,1
16049,0
16050,1
16051,1
16052,1
16053,0
16054,0
16055,0
16056,0
16057,1
16058,1
16059,0
16060,0
16061,0
16062,0
16063,0
16064,1
16065,0
16066,0
16067,0
16068,1
16069,0
16070,0
16071,1
16072,1
16073,1
16074,0
16075,0
16076,1
16077,1
16078,1
16079,1
16080,0
16081,1
16082,1
16083,1
16084,0
16085,0
16086,1
16087,0
16088,1
16089,0
16090,0
16091,1
16092,0
16093,1
16094,1
16095,1
16096,1
16097,1
16098,1
16099,1
16100,1
16101,0
16102,1
16103,0
16104,1
16105,1
16106,0
16107,0
16108,1
16109,1
16110,0
16111,0
16112,1
16113,0
16114,0
16115,1
16116,1
16117,1
16118,0
16119,0
16120,1
16121,0
16122,1
16123,1
16124,0
16125,1
16126,1
16127,0
16128,0
16129,0
16130,0
16131,0
16132,0
16133,0
16134,0
16135,0
16136,0
16137,0
16138,0
16139,0
16140,0
16141,1
16142,0
16143,1
16144,1
16145,1
16146,1
16147,0
16148,1
16149,0
16150,0
16151,1
16152,0
16153,1
16154,1
16155,1
16156,0
16157,0
16158,1
16159,1
16160,1
16161,0
16162,0
16163,0
16164,0
16165,0
16166,1
16167,1
16168,0
16169,1
16170,0
16171,0
16172,1
16173,1
16174,1
16175,0
16176,1
16177,1
16178,0
16179,1
16180,1
16181,1
16182,0
16183,1
16184,0
16185,0
16186,0
16187,1
16188,1
16189,0
16190,1
16191,0
16192,1
16193,0
16194,0
16195,0
16196,1
16197,0
16198,1
16199,1
16200,0
16201,1
16202,0
16203,0
16204,1
16205,1
16206,1
16207,1
16208,1
16209,0
16210,0
16211,0
16212,0
16213,0
16214,0
16215,0
16216,1
16217,0
16218,1
16219,0
16220,0
16221,1
16222,1
16223,1
16224,0
16225,1
16226,0
16227,1
16228,0
16229,0
16230,1
16231,1
16232,0
16233,1
16234,1
16235,1
16236,1
16237,0
16238,1
16239,1
16240,0
16241,0
16242,0
16243,0
16244,0
16245,0
16246,1
16247,0
16248,0
16249,0
16250,0
16251,1
16252,0
16253,0
16254,0
16255,1
16256,1
16257,0
16258,1
16259,1
16260,1
16261,1
16262,1
16263,0
16264,1
16265,0
16266,0
16267,1
16268,1
16269,0
16270,1
16271,1
16272,1
16273,1
16274,1
16275,0
16276,0
16277,0
16278,0
16279,1
16280,1
16281,0
16282,0
16283,0
16284,0
16285,1
16286,0
16287,0
16288,0
16289,1
16290,0
16291,0
16292,1
16293,0
16294,1
16295,0
16296,1
16297,0
16298,0
16299,1
16300,0
16301,1
16302,0
16303,1
16304,0
16305,0
16306,1
16307,0
16308,0
16309,0
16310,0
16311,0
16312,1
16313,1
16314,1
16315,0
16316,1
16317,1
16318,0
16319,0
16320,1
16321,0
16322,1
16323,1
16324,1
16325,0
16326,1
16327,0
16328,0
16329,1
16330,0
16331,1
16332,0
16333,1
16334,0
16335,0
16336,0
16337,0
16338,1
16339,1
16340,0
16341,0
16342,1
16343,0
16344,0
16345,0
16346,1
16347,1
16348,0
16349,1
16350,0
16351,1
16352,0
16353,0
16354,0
16355,1
16356,0
16357,1
16358,1
16359,0
16360,0
16361,1
16362,1
16363,1
16364,1
16365,1
16366,1
16367,1
16368,0
16369,0
16370,1
16371,0
16372,0
16373,0
16374,0
16375,1
16376,1
16377,0
16378,0
16379,1
16380,0
16381,1
16382,1
16383,1
16384,1
16385,1
16386,0
16387,0
16388,1
16389,0
16390,0
16391,1
16392,1
16393,0
16394,1
16395,1
16396,0
16397,0
16398,0
16399,1
16400,1
16401,1
16402,1
16403,0
16404,1
16405,0
16406,1
16407,1
16408,1
16409,0
16410,0
16411,1
16412,1
16413,0
16414,0
16415,0
16416,1
16417,0
16418,0
16419,0
16420,0
16421,0
16422,0
16423,0
16424,0
16425,1
16426,1
16427,1
16428,1
16429,1
16430,1
16431,1
16432,1
16433,0
16434,0
16435,0
16436,1
16437,1
16438,0
16439,1
16440,0
16441,1
16442,1
16443,0
16444,0
16445,1
16446,1
16447,0
16448,1
16449,0
16450,0
16451,0
16452,0
16453,1
16454,1
16455,0
16456,1
16457,0
16458,0
16459,1
16460,1
16461,0
16462,0
16463,0
16464,0
16465,0
16466,1
16467,0
16468,0
16469,1
16470,0
16471,1
16472,1
16473,1
16474,0
16475,0
16476,0
16477,0
16478,0
16479,1
16480,0
16481,1
16482,0
16483,0
16484,1
16485,0
16486,1
16487,0
16488,1
16489,0
16490,1
16491,0
16492,1
16493,1
16494,0
16495,1
16496,1
16497,0
16498,0
16499,1
16500,0
16501,1
16502,0
16503,1
16504,0
16505,1
16506,0
16507,0
16508,1
16509,1
16510,1
16511,0
16512,0
16513,1
16514,0
16515,1
16516,1
16517,1
16518,0
16519,1
16520,0
16521,0
16522,1
16523,1
16524,0
16525,1
16526,0
16527,1
16528,0
16529,1
16530,1
16531,1
16532,1
16533,1
16534,0
16535,1
16536,0
16537,0
16538,1
16539,0
16540,1
16541,0
16542,1
16543,1
16544,0
16545,1
16546,1
16547,1
16548,1
16549,0
16550,0
16551,1
16552,0
16553,1
16554,0
16555,0
16556,0
16557,0
16558,1
16559,0
16560,1
16561,0
16562,0
16563,1
16564,0
16565,0
16566,0
16567,1
16568,0
16569,1
16570,0
16571,1
16572,1
16573,0
16574,1
16575,1
16576,0
16577,0
16578,0
16579,1
16580,0
16581,1
16582,0
16583,0
16584,1
16585,1
16586,1
16587,0
16588,1
16589,0
16590,1
16591,0
16592,0
16593,0
16594,0
16595,1
16596,0
16597,1
16598,0
16599,0
16600,1
16601,1
16602,1
16603,0
16604,0
16605,0
16606,0
16607,1
16608,0
16609,1
16610,1
16611,0
16612,0
16613,0
16614,0
16615,1
16616,1
16617,0
16618,0
16619,1
16620,1
16621,0
16622,1
16623,1
16624,1
16625,0
16626,0
16627,0
16628,0
16629,1
16630,0
16631,1
16632,0
16633,0
16634,1
16635,0
16636,1
16637,0
16638,0
16639,1
16640,1
16641,1
16642,1
16643,1
16644,0
16645,0
16646,0
16647,1
16648,1
16649,0
16650,0
16651,1
16652,1
16653,1
16654,0
16655,0
16656,0
16657,0
16658,1
16659,1
16660,0
16661,1
16662,0
16663,1
16664,0
16665,0
16666,0
16667,0
16668,1
16669,1
16670,1
16671,0
16672,1
16673,0
16674,0
16675,1
16676,0
16677,0
16678,0
16679,1
16680,0
16681,0
16682,1
16683,1
16684,1
16685,0
16686,1
16687,0
16688,1
16689,0
16690,0
16691,0
16692,1
16693,1
16694,0
16695,0
16696,0
16697,1
16698,0
16699,1
16700,1
16701,1
16702,1
16703,0
16704,1
16705,0
16706,0
16707,0
16708,1
16709,1
16710,1
16711,0
16712,0
16713,0
16714,1
16715,1
16716,1
16717,1
16718,1
16719,1
16720,1
16721,1
16722,1
16723,0
16724,0
16725,1
16726,0
16727,1
16728,0
16729,1
16730,0
16731,0
16732,1
16733,1
16734,0
16735,1
16736,0
16737,1
16738,0
16739,0
16740,1
16741,1
16742,1
16743,1
16744,1
16745,0
16746,0
16747,1
16748,0
16749,1
16750,1
16751,0
16752,1
16753,0
16754,1
16755,0
16756,1
16757,1
16758,0
16759,0
16760,1
16761,0
16762,0
16763,1
16764,1
16765,0
16766,1
16767,1
16768,1
16769,0
16770,1
16771,1
16772,0
16773,1
16774,1
16775,1
16776,1
16777,0
16778,0
16779,1
16780,0
16781,0
16782,1
16783,0
16784,1
16785,1
16786,1
16787,0
16788,1
16789,1
16790,1
16791,1
16792,0
16793,1
16794,0
16795,0
16796,0
16797,1
16798,1
16799,1
16800,0
16801,1
16802,1
16803,1
16804,0
16805,0
16806,1
16807,0
16808,1
16809,1
16810,0
16811,1
16812,0
16813,1
16814,1
16815,0
16816,0
16817,0
16818,0
16819,1
16820,1
16821,1
16822,0
16823,0
16824,0
16825,0
16826,1
16827,0
16828,1
16829,1
16830,1
16831,1
16832,1
16833,1
16834,0
16835,1
16836,1
16837,1
16838,1
16839,1
16840,0
16841,1
16842,1
16843,1
16844,1
16845,1
16846,0
16847,1
16848,1
16849,1
16850,0
16851,1
16852,0
16853,0
16854,1
16855,0
16856,1
16857,1
16858,1
16859,1
16860,1
16861,0
16862,1
16863,1
16864,1
16865,0
16866,1
16867,0
16868,1
16869,1
16870,0
16871,1
16872,0
16873,0
16874,1
16875,0
16876,0
16877,0
16878,0
16879,1
16880,1
16881,0
16882,1
16883,1
16884,0
16885,1
16886,0
16887,0
16888,0
16889,0
16890,0
16891,1
16892,0
16893,1
16894,0
16895,0
16896,0
16897,0
16898,0
16899,0
16900,0
16901,1
16902,1
16903,1
16904,1
16905,0
16906,1
16907,1
16908,0
16909,1
16910,1
16911,0
16912,0
16913,0
16914,0
16915,0
16916,0
16917,0
16918,1
16919,0
16920,0
16921,0
16922,0
16923,1
16924,0
16925,0
16926,1
16927,1
16928,0
16929,0
16930,0
16931,1
16932,1
16933,1
16934,1
16935,0
16936,0
16937,0
16938,1
16939,1
16940,1
16941,0
16942,0
16943,1
16944,0
16945,1
16946,1
16947,0
16948,0
16949,0
16950,0
16951,1
16952,0
16953,0
16954,0
16955,1
16956,1
16957,1
16958,1
16959,1
16960,1
16961,1
16962,1
16963,1
16964,0
16965,0
16966,1
16967,0
16968,0
16969,1
16970,1
16971,1
16972,1
16973,0
16974,0
16975,1
16976,1
16977,0
16978,0
16979,0
16980,1
16981,1
16982,0
16983,0
16984,0
16985,0
16986,0
16987,1
16988,0
16989,1
16990,1
16991,1
16992,1
16993,0
16994,1
16995,1
16996,0
16997,0
16998,1
16999,0
17000,0
17001,0
17002,0
17003,0
17004,1
17005,0
17006,1
17007,1
17008,0
17009,0
17010,1
17011,0
17012,1
17013,1
17014,0
17015,0
17016,1
17017,0
17018,0
17019,0
17020,1
17021,1
17022,1
17023,1
17024,1
17025,1
17026,1
17027,0
17028,0
17029,0
17030,0
17031,1
17032,0
17033,0
17034,0
17035,1
17036,0
17037,0
17038,0
17039,1
17040,0
17041,1
17042,0
17043,0
17044,1
17045,0
17046,0
17047,1
17048,1
17049,0
17050,1
17051,1
17052,0
17053,1
17054,1
17055,0
17056,1
17057,0
17058,1
17059,1
17060,1
17061,1
17062,1
17063,0
17064,1
17065,0
17066,0
17067,0
17068,0
17069,1
17070,1
17071,1
17072,0
17073,0
17074,0
17075,1
17076,0
17077,0
17078,0
17079,0
17080,0
17081,1
17082,1
17083,1
17084,0
17085,0
17086,1
17087,0
17088,1
17089,0
17090,0
17091,0
17092,0
17093,0
17094,1
17095,1
17096,0
17097,1
17098,1
17099,0
17100,0
17101,0
17102,1
17103,0
17104,0
17105,0
17106,1
17107,0
17108,1
17109,0
17110,1
17111,0
17112,1
17113,1
17114,0
17115,1
17116,1
17117,0
17118,0
17119,0
17120,1
17121,0
17122,1
17123,0
17124,0
17125,0
17126,1
17127,1
17128,0
17129,1
17130,0
17131,0
17132,0
17133,0
17134,1
17135,1
17136,0
17137,1
17138,0
17139,1
17140,0
17141,1
17142,0
17143,0
17144,0
17145,1
17146,0
17147,0
17148,0
17149,1
17150,0
17151,0
17152,1
17153,1
17154,0
17155,1
17156,1
17157,1
17158,1
17159,1
17160,0
17161,1
17162,0
17163,1
17164,0
17165,0
17166,0
17167,0
17168,0
17169,1
17170,0
17171,0
17172,1
17173,0
17174,0
17175,1
17176,0
17177,0
17178,0
17179,0
17180,0
17181,0
17182,0
17183,1
17184,1
17185,0
17186,1
17187,1
17188,1
17189,1
17190,1
17191,0
17192,0
17193,0
17194,0
17195,0
17196,1
17197,1
17198,1
17199,1
17200,0
17201,0
17202,1
17203,1
17204,0
17205,1
17206,1
17207,0
17208,1
17209,1
17210,0
17211,1
17212,1
17213,1
17214,0
17215,0
17216,0
17217,0
17218,0
17219,0
17220,0
17221,1
17222,0
17223,1
17224,0
17225,1
17226,1
17227,0
17228,0
17229,1
17230,0
17231,1
17232,1
17233,0
17234,0
17235,1
17236,0
17237,0
17238,0
17239,0
17240,0
17241,0
17242,0
17243,0
17244,0
17245,1
17246,1
17247,1
17248,1
17249,0
17250,1
17251,1
17252,1
17253,1
17254,1
17255,0
17256,1
17257,1
17258,1
17259,1
17260,1
17261,0
17262,1
17263,1
17264,1
17265,1
17266,1
17267,0
17268,0
17269,0
17270,1
17271,1
17272,0
17273,0
17274,1
17275,1
17276,1
17277,0
17278,1
17279,0
17280,1
17281,1
17282,0
17283,0
17284,0
17285,1
17286,0
17287,1
17288,1
17289,1
17290,0
17291,1
17292,0
17293,0
17294,0
17295,1
17296,0
17297,0
17298,1
17299,0
17300,0
17301,1
17302,0
17303,1
17304,1
17305,1
17306,1
17307,0
17308,1
17309,0
17310,0
17311,0
17312,1
17313,1
17314,1
17315,0
17316,0
17317,1
17318,1
17319,0
17320,0
17321,0
17322,0
17323,0
17324,0
17325,0
17326,0
17327,1
17328,0
17329,0
17330,0
17331,0
17332,1
17333,1
17334,1
17335,0
17336,1
17337,1
17338,1
17339,0
17340,0
17341,1
17342,0
17343,0
17344,0
17345,1
17346,1
17347,0
17348,1
17349,1
17350,1
17351,1
17352,0
17353,1
17354,1
17355,0
17356,0
17357,1
17358,0
17359,0
17360,1
17361,1
17362,0
17363,0
17364,1
17365,1
17366,0
17367,1
17368,1
17369,1
17370,0
17371,0
17372,1
17373,0
17374,1
17375,1
17376,1
17377,1
17378,0
17379,1
17380,0
17381,0
17382,1
17383,1
17384,1
17385,1
17386,0
17387,0
17388,1
17389,1
17390,0
17391,0
17392,0
17393,1
17394,1
17395,0
17396,1
17397,0
17398,1
17399,0
17400,0
17401,1
17402,1
17403,1
17404,0
17405,0
17406,0
17407,0
17408,0
17409,1
17410,1
17411,0
17412,0
17413,1
17414,0
17415,0
17416,0
17417,1
17418,0
17419,0
17420,1
17421,0
17422,0
17423,0
17424,1
17425,1
17426,1
17427,1
17428,1
17429,1
17430,1
17431,1
17432,0
17433,0
17434,1
17435,1
17436,0
17437,1
17438,1
17439,1
17440,0
17441,1
17442,1
17443,0
17444,0
17445,1
17446,0
17447,1
17448,0
17449,0
17450,1
17451,1
17452,1
17453,1
17454,0
17455,1
17456,0
17457,1
17458,0
17459,0
17460,1
17461,1
17462,1
17463,1
17464,0
17465,1
17466,1
17467,1
17468,1
17469,1
17470,0
17471,1
17472,0
17473,0
17474,0
17475,0
17476,0
17477,1
17478,0
17479,0
17480,1
17481,1
17482,0
17483,1
17484,1
17485,1
17486,1
17487,1
17488,0
17489,0
17490,0
17491,1
17492,1
17493,1
17494,1
17495,0
17496,0
17497,1
17498,0
17499,1
17500,1
17501,0
17502,1
17503,0
17504,1
17505,1
17506,1
17507,1
17508,1
17509,1
17510,1
17511,1
17512,1
17513,1
17514,1
17515,1
17516,1
17517,1
17518,1
17519,1
17520,1
17521,0
17522,0
17523,1
17524,1
17525,1
17526,0
17527,0
17528,0
17529,1
17530,0
17531,1
17532,1
17533,1
17534,0
17535,1
17536,1
17537,0
17538,1
17539,0
17540,1
17541,1
17542,0
17543,1
17544,0
17545,1
17546,0
17547,1
17548,0
17549,1
17550,0
17551,0
17552,0
17553,1
17554,1
17555,1
17556,1
17557,0
17558,0
17559,0
17560,1
17561,0
17562,0
17563,1
17564,0
17565,1
17566,0
17567,1
17568,1
17569,0
17570,0
17571,0
17572,0
17573,0
17574,0
17575,0
17576,1
17577,1
17578,0
17579,0
17580,0
17581,0
17582,0
17583,0
17584,1
17585,0
17586,0
17587,0
17588,1
17589,1
17590,1
17591,1
17592,1
17593,1
17594,1
17595,0
17596,0
17597,0
17598,0
17599,0
17600,1
17601,1
17602,1
17603,1
17604,1
17605,0
17606,1
17607,1
17608,0
17609,0
17610,1
17611,1
17612,0
17613,1
17614,1
17615,0
17616,0
17617,1
17618,1
17619,0
17620,0
17621,0
17622,0
17623,0
17624,0
17625,1
17626,0
17627,0
17628,1
17629,0
17630,0
17631,0
17632,1
17633,1
17634,1
17635,0
17636,1
17637,0
17638,1
17639,0
17640,1
17641,0
17642,1
17643,1
17644,1
17645,0
17646,0
17647,1
17648,0
17649,1
17650,0
17651,0
17652,1
17653,0
17654,0
17655,0
17656,0
17657,0
17658,0
17659,1
17660,0
17661,1
17662,0
17663,1
17664,1
17665,0
17666,1
17667,1
17668,1
17669,1
17670,1
17671,1
17672,0
17673,1
17674,0
17675,1
17676,1
17677,0
17678,0
17679,1
17680,1
17681,0
17682,1
17683,0
17684,0
17685,1
17686,1
17687,0
17688,0
17689,0
17690,1
17691,0
17692,0
17693,1
17694,1
17695,0
17696,0
17697,0
17698,0
17699,1
17700,1
17701,1
17702,0
17703,1
17704,0
17705,1
17706,0
17707,1
17708,1
17709,0
17710,1
17711,0
17712,1
17713,1
17714,0
17715,0
17716,1
17717,0
17718,1
17719,1
17720,1
17721,0
17722,0
17723,0
17724,0
17725,0
17726,1
17727,0
17728,1
17729,0
17730,0
17731,0
17732,0
17733,1
17734,0
17735,0
17736,1
17737,0
17738,0
17739,1
17740,0
17741,0
17742,0
17743,0
17744,0
17745,0
17746,0
17747,1
17748,1
17749,0
17750,0
17751,1
17752,0
17753,0
17754,1
17755,0
17756,1
17757,0
17758,0
17759,1
17760,0
17761,1
17762,0
17763,1
17764,0
17765,1
17766,0
17767,0
17768,1
17769,1
17770,1
17771,1
17772,1
17773,1
17774,0
17775,0
17776,1
17777,0
17778,1
17779,1
17780,0
17781,0
17782,1
17783,0
17784,1
17785,1
17786,0
17787,0
17788,0
17789,1
17790,1
17791,0
17792,1
17793,1
17794,1
17795,0
17796,0
17797,0
17798,1
17799,0
17800,0
17801,0
17802,0
17803,0
17804,1
17805,1
17806,1
17807,0
17808,0
17809,0
17810,1
17811,1
17812,1
17813,1
17814,0
17815,1
17816,1
17817,1
17818,0
17819,1
17820,0
17821,0
17822,0
17823,0
17824,1
17825,1
17826,0
17827,0
17828,1
17829,1
17830,1
17831,0
17832,1
17833,0
17834,1
17835,0
17836,1
17837,0
17838,0
17839,1
17840,1
17841,0
17842,0
17843,0
17844,0
17845,1
17846,1
17847,0
17848,0
17849,1
17850,1
17851,1
17852,0
17853,0
17854,1
17855,0
17856,0
17857,1
17858,0
17859,1
17860,1
17861,0
17862,0
17863,1
17864,1
17865,1
17866,1
17867,0
17868,1
17869,0
17870,1
17871,0
17872,0
17873,1
17874,1
17875,1
17876,0
17877,1
17878,0
17879,1
17880,0
17881,1
17882,1
17883,1
17884,0
17885,1
17886,1
17887,1
17888,1
17889,0
17890,1
17891,0
17892,1
17893,0
17894,1
17895,0
17896,0
17897,0
17898,0
17899,0
17900,0
17901,1
17902,0
17903,0
17904,0
17905,1
17906,0
17907,0
17908,0
17909,1
17910,0
17911,0
17912,0
17913,1
17914,0
17915,1
17916,0
17917,1
17918,1
17919,0
17920,0
17921,0
17922,0
17923,1
17924,1
17925,1
17926,1
17927,1
17928,1
17929,1
17930,1
17931,1
17932,1
17933,1
17934,1
17935,0
17936,1
17937,0
17938,0
17939,1
17940,1
17941,0
17942,1
17943,1
17944,0
17945,1
17946,1
17947,0
17948,1
17949,0
17950,1
17951,0
17952,1
17953,0
17954,0
17955,0
17956,0
17957,1
17958,0
17959,1
17960,1
17961,1
17962,1
17963,1
17964,1
17965,0
17966,0
17967,1
17968,1
17969,1
17970,1
17971,0
17972,1
17973,1
17974,0
17975,1
17976,0
17977,1
17978,1
17979,1
17980,1
17981,1
17982,0
17983,1
17984,0
17985,1
17986,0
17987,0
17988,1
17989,1
17990,1
17991,0
17992,0
17993,0
17994,0
17995,1
17996,1
17997,0
17998,1
17999,1
18000,1
18001,1
18002,1
18003,1
18004,1
18005,0
18006,0
18007,1
18008,0
18009,1
18010,1
18011,0
18012,1
18013,1
18014,1
18015,1
18016,0
18017,0
18018,1
18019,1
18020,1
18021,0
18022,1
18023,1
18024,1
18025,1
18026,1
18027,0
18028,1
18029,1
18030,1
18031,1
18032,0
18033,1
18034,1
18035,1
18036,1
18037,1
18038,0
18039,1
18040,0
18041,1
18042,1
18043,1
18044,1
18045,0
18046,1
18047,0
18048,1
18049,0
18050,1
18051,1
18052,0
18053,0
18054,0
18055,0
18056,1
18057,0
18058,1
18059,1
18060,0
18061,0
18062,1
18063,0
18064,1
18065,0
18066,1
18067,1
18068,1
18069,1
18070,1
18071,0
18072,0
18073,0
18074,1
18075,1
18076,0
18077,1
18078,1
18079,1
18080,0
18081,1
18082,0
18083,1
18084,1
18085,0
18086,1
18087,1
18088,0
18089,1
18090,1
18091,1
18092,0
18093,0
18094,0
18095,0
18096,0
18097,0
18098,1
18099,0
18100,1
18101,1
18102,1
18103,0
18104,0
18105,1
18106,1
18107,1
18108,1
18109,1
18110,0
18111,1
18112,1
18113,0
18114,0
18115,1
18116,1
18117,0
18118,0
18119,0
18120,0
18121,0
18122,1
18123,1
18124,1
18125,0
18126,1
18127,1
18128,1
18129,0
18130,0
18131,1
18132,1
18133,0
18134,1
18135,0
18136,1
18137,1
18138,1
18139,0
18140,0
18141,0
18142,1
18143,1
18144,0
18145,1
18146,1
18147,1
18148,1
18149,1
18150,0
18151,1
18152,0
18153,0
18154,0
18155,1
18156,0
18157,0
18158,1
18159,1
18160,1
18161,0
18162,0
18163,1
18164,0
18165,1
18166,0
18167,0
18168,0
18169,1
18170,1
18171,0
18172,1
18173,0
18174,1
18175,1
18176,1
18177,0
18178,0
18179,1
18180,0
18181,0
18182,0
18183,1
18184,1
18185,1
18186,1
18187,0
18188,1
18189,1
18190,0
18191,1
18192,1
18193,0
18194,1
18195,1
18196,1
18197,0
18198,0
18199,1
18200,0
18201,0
18202,0
18203,1
18204,1
18205,0
18206,0
18207,0
18208,0
18209,1
18210,0
18211,1
18212,0
18213,1
18214,1
18215,0
18216,1
18217,0
18218,0
18219,0
18220,0
18221,0
18222,1
18223,1
18224,0
18225,0
18226,1
18227,1
18228,0
18229,1
18230,1
18231,1
18232,1
18233,1
18234,1
18235,0
18236,1
18237,0
18238,0
18239,0
18240,1
18241,1
18242,0
18243,1
18244,1
18245,0
18246,1
18247,1
18248,0
18249,0
18250,0
18251,0
18252,0
18253,1
18254,0
18255,0
18256,0
18257,1
18258,0
18259,1
18260,0
18261,1
18262,1
18263,0
18264,1
18265,1
18266,0
18267,1
18268,0
18269,1
18270,0
18271,1
18272,0
18273,1
18274,0
18275,1
18276,1
18277,0
18278,1
18279,0
18280,0
18281,0
18282,1
18283,1
18284,0
18285,1
18286,1
18287,0
18288,0
18289,0
18290,1
18291,1
18292,0
18293,0
18294,1
18295,0
18296,0
18297,0
18298,1
18299,1
18300,1
18301,0
18302,0
18303,0
18304,0
18305,0
18306,0
18307,0
18308,1
18309,0
18310,0
18311,0
18312,0
18313,0
18314,1
18315,1
18316,0
18317,0
18318,1
18319,1
18320,0
18321,0
18322,0
18323,0
18324,0
18325,1
18326,1
18327,1
18328,1
18329,1
18330,1
18331,1
18332,0
18333,0
18334,0
18335,0
18336,0
18337,0
18338,1
18339,1
18340,1
18341,1
18342,1
18343,0
18344,1
18345,0
18346,0
18347,0
18348,0
18349,0
18350,0
18351,1
18352,1
18353,0
18354,0
18355,1
18356,0
18357,1
18358,0
18359,1
18360,0
18361,0
18362,1
18363,0
18364,0
18365,1
18366,0
18367,1
18368,0
18369,1
18370,1
18371,1
18372,0
18373,0
18374,1
18375,1
18376,1
18377,1
18378,0
18379,0
18380,0
18381,0
18382,0
18383,0
18384,1
18385,0
18386,0
18387,1
18388,0
18389,0
18390,0
18391,1
18392,0
18393,1
18394,0
18395,1
18396,1
18397,1
18398,0
18399,1
18400,1
18401,1
18402,0
18403,1
18404,1
18405,0
18406,0
18407,0
18408,1
18409,0
18410,0
18411,0
18412,0
18413,1
18414,0
18415,1
18416,0
18417,0
18418,1
18419,1
18420,1
18421,1
18422,0
18423,0
18424,0
18425,0
18426,1
18427,0
18428,1
18429,1
18430,0
18431,0
18432,1
18433,1
18434,1
18435,1
18436,1
18437,1
18438,1
18439,0
18440,0
18441,0
18442,0
18443,0
18444,0
18445,0
18446,0
18447,0
18448,1
18449,1
18450,0
18451,0
18452,1
18453,0
18454,0
18455,1
18456,0
18457,1
18458,1
18459,1
18460,1
18461,1
18462,1
18463,0
18464,0
18465,0
18466,1
18467,0
18468,1
18469,0
18470,1
18471,1
18472,0
18473,1
18474,1
18475,0
18476,1
18477,0
18478,1
18479,1
18480,1
18481,1
18482,1
18483,0
18484,0
18485,0
18486,0
18487,1
18488,0
18489,0
18490,0
